antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'writing_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.301,0.09,0.089,0.2956810631229236,3.285345145810262,1.0,0.06190999999999999,1.2920283018867926,0.9951616273649353,0.29470198675496684,0.226023146288927,0.6422849760059063
"frozenset({'reading_cat_υψηλό', 'lunch_standard'})","frozenset({'math_cat_υψηλό', 'test preparation course_none'})",0.182,0.092,0.055,0.30219780219780223,3.284758719541329,1.0,0.038256,1.301228346456693,0.8503222938430761,0.2511415525114155,0.23149537686982624,0.450011944577162
"frozenset({'math_cat_υψηλό', 'test preparation course_none'})","frozenset({'reading_cat_υψηλό', 'lunch_standard'})",0.092,0.182,0.055,0.5978260869565217,3.2847587195413284,1.0,0.038256,2.033945945945946,0.7660392470965157,0.2511415525114155,0.5083448495800998,0.450011944577162
"frozenset({'test preparation course_none', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'gender_male', 'writing_cat_χαμηλό'})",0.214,0.131,0.092,0.42990654205607476,3.281729328672326,1.0,0.063966,1.5243114754098361,0.884583471622967,0.36363636363636365,0.3439661013303507,0.5660983091959763
"frozenset({'math_cat_χαμηλό', 'gender_male', 'writing_cat_χαμηλό'})","frozenset({'test preparation course_none', 'reading_cat_χαμηλό'})",0.131,0.214,0.092,0.7022900763358778,3.281729328672326,1.0,0.063966,2.640153846153846,0.8000950617901637,0.36363636363636365,0.6212341938115494,0.5660983091959763
"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",frozenset({'math_cat_υψηλό'}),0.125,0.176,0.072,0.576,3.2727272727272725,1.0,0.049999999999999996,1.9433962264150944,0.7936507936507936,0.314410480349345,0.4854368932038834,0.4925454545454545
frozenset({'math_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",0.176,0.125,0.072,0.40909090909090906,3.2727272727272725,1.0,0.049999999999999996,1.4807692307692306,0.8427723840345199,0.314410480349345,0.3246753246753246,0.4925454545454545
"frozenset({'reading_cat_μέτριο', 'gender_female'})","frozenset({'math_cat_χαμηλό', 'writing_cat_μέτριο'})",0.261,0.109,0.093,0.3563218390804598,3.2690076979858693,1.0,0.064551,1.384232142857143,0.9392378541184687,0.335740072202166,0.27757782163912437,0.6047664241273858
"frozenset({'math_cat_χαμηλό', 'writing_cat_μέτριο'})","frozenset({'reading_cat_μέτριο', 'gender_female'})",0.109,0.261,0.093,0.8532110091743119,3.2690076979858693,1.0,0.064551,5.034437499999999,0.7790087252452843,0.335740072202166,0.8013680773671339,0.6047664241273858
"frozenset({'math_cat_υψηλό', 'lunch_standard'})","frozenset({'test preparation course_completed', 'writing_cat_υψηλό', 'reading_cat_υψηλό'})",0.156,0.104,0.053,0.33974358974358976,3.2667652859960556,1.0,0.036776,1.3570485436893205,0.8221407493516947,0.25603864734299514,0.263106684981685,0.42467948717948717
"frozenset({'test preparation course_completed', 'writing_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'math_cat_υψηλό', 'lunch_standard'})",0.104,0.156,0.053,0.5096153846153846,3.266765285996055,1.0,0.036776,1.721098039215686,0.7744272237196765,0.25603864734299514,0.4189755741888443,0.42467948717948717
"frozenset({'lunch_free/reduced', 'gender_male', 'test preparation course_none', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.057,0.301,0.056,0.9824561403508771,3.2639738882088944,1.0,0.038843,39.84299999999988,0.7355514316012726,0.18543046357615894,0.9749014883417413,0.584251325989392
frozenset({'writing_cat_χαμηλό'}),"frozenset({'lunch_free/reduced', 'gender_male', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.301,0.057,0.056,0.18604651162790697,3.263973888208894,1.0,0.038843,1.158542857142857,0.992310443490701,0.18543046357615894,0.13684677797232978,0.584251325989392
"frozenset({'writing_cat_χαμηλό', 'gender_female', 'test preparation course_none'})","frozenset({'math_cat_χαμηλό', 'lunch_free/reduced'})",0.086,0.182,0.051,0.5930232558139535,3.258369537439305,1.0,0.035348,2.0099428571428577,0.7583129531900288,0.23502304147465433,0.5024734178654688,0.4366215180168669
"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced'})","frozenset({'writing_cat_χαμηλό', 'gender_female', 'test preparation course_none'})",0.182,0.086,0.051,0.2802197802197802,3.258369537439305,1.0,0.035348,1.2698320610687024,0.8473081164005944,0.23502304147465433,0.21249428908072235,0.4366215180168669
"frozenset({'race/ethnicity_group C', 'gender_male', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.051,0.301,0.05,0.9803921568627452,3.257116800208456,1.0,0.034649000000000006,35.64900000000013,0.7302212855637514,0.16556291390728478,0.9719487222642993,0.5732525568366882
frozenset({'writing_cat_χαμηλό'}),"frozenset({'race/ethnicity_group C', 'gender_male', 'reading_cat_χαμηλό'})",0.301,0.051,0.05,0.16611295681063123,3.257116800208456,1.0,0.034649000000000006,1.138043824701195,0.9913876967095853,0.16556291390728478,0.12129921687105506,0.5732525568366882
frozenset({'reading_cat_χαμηλό'}),"frozenset({'writing_cat_χαμηλό', 'math_cat_χαμηλό'})",0.275,0.23,0.206,0.749090909090909,3.2569169960474302,1.0,0.14275,3.068840579710144,0.9558085035152327,0.688963210702341,0.6741440377804013,0.8223715415019762
"frozenset({'writing_cat_χαμηλό', 'math_cat_χαμηλό'})",frozenset({'reading_cat_χαμηλό'}),0.23,0.275,0.206,0.8956521739130434,3.2569169960474302,1.0,0.14275,6.9479166666666625,0.8999495649981087,0.688963210702341,0.8560719640179909,0.8223715415019762
frozenset({'writing_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'gender_male'})",0.301,0.134,0.131,0.43521594684385384,3.247880200327267,1.0,0.090666,1.533329411764706,0.9901385840186088,0.430921052631579,0.34782441898828387,0.7064139435711806
"frozenset({'math_cat_χαμηλό', 'gender_male'})",frozenset({'writing_cat_χαμηλό'}),0.134,0.301,0.131,0.9776119402985074,3.247880200327267,1.0,0.090666,31.221999999999912,0.7991996192020873,0.430921052631579,0.9679713022868488,0.7064139435711806
frozenset({'math_cat_υψηλό'}),"frozenset({'writing_cat_υψηλό', 'test preparation course_none'})",0.176,0.091,0.052,0.29545454545454547,3.246753246753247,1.0,0.035984,1.2901935483870968,0.8398058252427184,0.24186046511627904,0.22492249224922495,0.4334415584415584
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})","frozenset({'writing_cat_υψηλό', 'gender_female'})",0.118,0.154,0.059,0.5,3.2467532467532467,1.0,0.040828,1.692,0.7845804988662132,0.2769953051643192,0.408983451536643,0.44155844155844154
"frozenset({'writing_cat_υψηλό', 'test preparation course_none'})",frozenset({'math_cat_υψηλό'}),0.091,0.176,0.052,0.5714285714285714,3.2467532467532467,1.0,0.035984,1.9226666666666667,0.7612761276127613,0.24186046511627904,0.47988904299583907,0.4334415584415584
"frozenset({'writing_cat_υψηλό', 'gender_female'})","frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.154,0.118,0.059,0.3831168831168831,3.2467532467532467,1.0,0.040828,1.4297684210526316,0.8179669030732862,0.2769953051643192,0.3005860352799128,0.44155844155844154
frozenset({'writing_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'reading_cat_χαμηλό'})",0.301,0.123,0.12,0.39867109634551495,3.241228425573292,1.0,0.082977,1.4584364640883976,0.9892346208869812,0.39473684210526316,0.31433420335862594,0.6871404262215379
"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.123,0.301,0.12,0.975609756097561,3.241228425573292,1.0,0.082977,28.658999999999978,0.7884549600912201,0.39473684210526316,0.9651069472068111,0.6871404262215379
"frozenset({'math_cat_χαμηλό', 'test preparation course_none'})","frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})",0.246,0.064,0.051,0.2073170731707317,3.239329268292683,1.0,0.035255999999999996,1.1807999999999998,0.9168356997971603,0.1969111969111969,0.15311653116531165,0.5020960365853658
"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})","frozenset({'math_cat_χαμηλό', 'test preparation course_none'})",0.064,0.246,0.051,0.7968749999999999,3.2393292682926824,1.0,0.035255999999999996,3.711999999999998,0.738562091503268,0.1969111969111969,0.7306034482758619,0.5020960365853658
frozenset({'reading_cat_χαμηλό'}),"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})",0.275,0.064,0.057,0.20727272727272728,3.2386363636363638,1.0,0.039400000000000004,1.1807339449541283,0.9534180278281913,0.20212765957446807,0.15306915306915309,0.5489488636363636
"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})",frozenset({'reading_cat_χαμηλό'}),0.064,0.275,0.057,0.890625,3.2386363636363633,1.0,0.039400000000000004,6.628571428571428,0.7384915279652123,0.20212765957446807,0.8491379310344828,0.5489488636363636
"frozenset({'reading_cat_χαμηλό', 'lunch_standard'})","frozenset({'math_cat_χαμηλό', 'gender_male'})",0.136,0.134,0.059,0.43382352941176466,3.2374890254609303,1.0,0.04077599999999999,1.5295584415584416,0.7999058380414312,0.27962085308056867,0.34621654666485524,0.43706101843722556
"frozenset({'math_cat_χαμηλό', 'gender_male'})","frozenset({'reading_cat_χαμηλό', 'lunch_standard'})",0.134,0.136,0.059,0.4402985074626865,3.23748902546093,1.0,0.04077599999999999,1.5436799999999997,0.798058480447802,0.27962085308056867,0.3521973466003316,0.43706101843722556
"frozenset({'lunch_free/reduced', 'gender_male', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.078,0.301,0.076,0.9743589743589743,3.237073004514865,1.0,0.052522,27.26099999999998,0.7495433268637973,0.2508250825082508,0.9633175598840833,0.6134253343555669
frozenset({'writing_cat_χαμηλό'}),"frozenset({'lunch_free/reduced', 'gender_male', 'reading_cat_χαμηλό'})",0.301,0.078,0.076,0.25249169435215946,3.237073004514865,1.0,0.052522,1.2334311111111111,0.9886680219862961,0.2508250825082508,0.18925346459019463,0.6134253343555669
frozenset({'reading_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'gender_male'})",0.275,0.072,0.064,0.23272727272727273,3.2323232323232327,1.0,0.0442,1.209478672985782,0.9525862068965518,0.2261484098939929,0.1731974921630094,0.5608080808080809
"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'gender_male'})",frozenset({'reading_cat_χαμηλό'}),0.072,0.275,0.064,0.888888888888889,3.2323232323232323,1.0,0.0442,6.525000000000003,0.744207974137931,0.2261484098939929,0.8467432950191571,0.5608080808080809
"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'gender_female', 'writing_cat_χαμηλό'})",frozenset({'reading_cat_χαμηλό'}),0.063,0.275,0.056,0.888888888888889,3.2323232323232323,1.0,0.038675,6.525000000000003,0.7370597652081109,0.19858156028368792,0.8467432950191571,0.5462626262626262
frozenset({'reading_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'gender_female', 'writing_cat_χαμηλό'})",0.275,0.063,0.056,0.20363636363636362,3.232323232323232,1.0,0.038675,1.1765981735159818,0.9525862068965518,0.19858156028368792,0.15009217036965167,0.5462626262626262
"frozenset({'math_cat_υψηλό', 'lunch_standard'})","frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",0.156,0.125,0.063,0.40384615384615385,3.230769230769231,1.0,0.0435,1.467741935483871,0.8180997517490408,0.2889908256880734,0.3186813186813187,0.45392307692307693
"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})","frozenset({'math_cat_υψηλό', 'lunch_standard'})",0.125,0.156,0.063,0.504,3.230769230769231,1.0,0.0435,1.7016129032258065,0.7891156462585034,0.2889908256880734,0.41232227488151657,0.45392307692307693
"frozenset({'lunch_free/reduced', 'test preparation course_none', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.105,0.301,0.102,0.9714285714285714,3.22733744660655,1.0,0.07039499999999999,24.464999999999993,0.7711140322050607,0.3355263157894737,0.9591252810136929,0.6551495016611295
frozenset({'writing_cat_χαμηλό'}),"frozenset({'lunch_free/reduced', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.301,0.105,0.102,0.3388704318936877,3.22733744660655,1.0,0.07039499999999999,1.3537437185929648,0.9873348481023309,0.3355263157894737,0.26130774513261196,0.6551495016611295
"frozenset({'writing_cat_υψηλό', 'gender_female'})","frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})",0.154,0.131,0.065,0.4220779220779221,3.2219688708238325,1.0,0.044826000000000005,1.5036629213483146,0.8151663938897983,0.2954545454545454,0.3349573326558367,0.45913056409239617
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'gender_female'})",0.131,0.154,0.065,0.4961832061068702,3.2219688708238325,1.0,0.044826000000000005,1.6791818181818183,0.7935912189076747,0.2954545454545454,0.4044718748308159,0.45913056409239617
frozenset({'reading_cat_χαμηλό'}),"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'math_cat_χαμηλό'})",0.275,0.183,0.162,0.5890909090909091,3.219076005961252,1.0,0.111675,1.9882743362831858,0.9508301404853129,0.5472972972972973,0.49705129631690226,0.7371684053651267
"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'math_cat_χαμηλό'})",frozenset({'reading_cat_χαμηλό'}),0.183,0.275,0.162,0.8852459016393444,3.2190760059612518,1.0,0.111675,6.3178571428571475,0.843759916587334,0.5472972972972973,0.8417184850197853,0.7371684053651267
"frozenset({'math_cat_υψηλό', 'lunch_standard'})",frozenset({'reading_cat_υψηλό'}),0.156,0.235,0.118,0.7564102564102564,3.2187670485542825,1.0,0.08134,3.1405263157894736,0.8167322676520203,0.4322344322344322,0.681582034523211,0.6292689579923623
frozenset({'reading_cat_υψηλό'}),"frozenset({'math_cat_υψηλό', 'lunch_standard'})",0.235,0.156,0.118,0.502127659574468,3.218767048554282,1.0,0.08134,1.695213675213675,0.9010745541154314,0.4322344322344322,0.4101038620550569,0.6292689579923623
"frozenset({'math_cat_χαμηλό', 'parental level of education_high school', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.059,0.301,0.057,0.9661016949152543,3.2096401824427057,1.0,0.039241000000000005,20.620500000000057,0.7316031843689991,0.18811881188118812,0.9515045706942122,0.577735232839687
frozenset({'writing_cat_χαμηλό'}),"frozenset({'reading_cat_χαμηλό', 'race/ethnicity_group B'})",0.301,0.059,0.057,0.18936877076411962,3.2096401824427057,1.0,0.039241000000000005,1.1608237704918034,0.9848906959817283,0.18811881188118812,0.13854279571107292,0.577735232839687
frozenset({'writing_cat_χαμηλό'}),"frozenset({'math_cat_χαμηλό', 'parental level of education_high school', 'reading_cat_χαμηλό'})",0.301,0.059,0.057,0.18936877076411962,3.2096401824427057,1.0,0.039241000000000005,1.1608237704918034,0.9848906959817283,0.18811881188118812,0.13854279571107292,0.577735232839687
"frozenset({'reading_cat_χαμηλό', 'race/ethnicity_group B'})",frozenset({'writing_cat_χαμηλό'}),0.059,0.301,0.057,0.9661016949152543,3.2096401824427057,1.0,0.039241000000000005,20.620500000000057,0.7316031843689991,0.18811881188118812,0.9515045706942122,0.577735232839687
"frozenset({'math_cat_χαμηλό', 'gender_male'})","frozenset({'test preparation course_none', 'reading_cat_χαμηλό'})",0.134,0.214,0.092,0.6865671641791045,3.2082577765378715,1.0,0.06332399999999999,2.5077142857142856,0.7948087157345115,0.359375,0.6012304887774866,0.5582368531175896
"frozenset({'test preparation course_none', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'gender_male'})",0.214,0.134,0.092,0.42990654205607476,3.208257776537871,1.0,0.06332399999999999,1.519049180327869,0.8757052771324261,0.359375,0.34169346657745353,0.5582368531175896
"frozenset({'parental level of education_some high school', 'reading_cat_χαμηλό'})",frozenset({'writing_cat_χαμηλό'}),0.058,0.301,0.056,0.9655172413793103,3.2076984763432237,1.0,0.038542,20.27099999999996,0.7306263269639066,0.18481848184818483,0.9506684426027329,0.5757818765036087
frozenset({'writing_cat_χαμηλό'}),"frozenset({'parental level of education_some high school', 'reading_cat_χαμηλό'})",0.301,0.058,0.056,0.18604651162790697,3.2076984763432237,1.0,0.038542,1.1573142857142857,0.9846208869814018,0.18481848184818483,0.1359304794351454,0.5757818765036087
"frozenset({'math_cat_υψηλό', 'lunch_standard'})","frozenset({'test preparation course_none', 'reading_cat_υψηλό'})",0.156,0.11,0.055,0.3525641025641026,3.2051282051282053,1.0,0.03784,1.3746534653465348,0.8151658767772513,0.2606635071090047,0.2725439354652838,0.4262820512820513
"frozenset({'test preparation course_none', 'reading_cat_υψηλό'})","frozenset({'math_cat_υψηλό', 'lunch_standard'})",0.11,0.156,0.055,0.5,3.2051282051282053,1.0,0.03784,1.688,0.7730337078651685,0.2606635071090047,0.4075829383886256,0.4262820512820513
frozenset({'writing_cat_χαμηλό'}),"frozenset({'gender_male', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.301,0.135,0.13,0.43189368770764125,3.1992125015380832,1.0,0.089365,1.5226023391812866,0.9834378782876636,0.4248366013071896,0.34322969677183957,0.6974283253353021
